Day,Hour,Dir,Spd,Temp,Radiation,date
215,15,270.0,0.020134228,0.72265625,0.11815562,2024-01-02 15:00:00
215,16,160.0,0.060402685,0.6640625,0.07204611,2024-01-02 16:00:00
215,17,160.0,0.046979866,0.66796875,0.066282421,2024-01-02 17:00:00
215,18,130.0,0.067114094,0.640625,0.014409222,2024-01-02 18:00:00
215,19,120.0,0.026845638,0.62890625,0.002881844,2024-01-02 19:00:00
215,20,130.0,0.067114094,0.625,0.0,2024-01-02 20:00:00
215,21,120.0,0.060402685,0.62109375,0.0,2024-01-02 21:00:00
215,22,120.0,0.120805369,0.625,0.0,2024-01-02 22:00:00
215,23,120.0,0.161073826,0.59765625,0.0,2024-01-02 23:00:00
215,24,120.0,0.208053691,0.515625,0.0,2024-01-03 00:00:00
216,1,120.0,0.275167785,0.46875,0.0,2024-01-03 01:00:00
216,2,120.0,0.295302013,0.44921875,0.0,2024-01-03 02:00:00
216,3,120.0,0.315436242,0.43359375,0.0,2024-01-03 03:00:00
216,4,120.0,0.375838926,0.40625,0.0,2024-01-03 04:00:00
216,5,120.0,0.362416107,0.40234375,0.0,2024-01-03 05:00:00
216,6,120.0,0.342281879,0.39453125,0.0,2024-01-03 06:00:00
216,7,120.0,0.295302013,0.3984375,0.0,2024-01-03 07:00:00
216,8,120.0,0.32885906,0.40625,0.028818444,2024-01-03 08:00:00
216,9,120.0,0.281879195,0.4140625,0.057636888,2024-01-03 09:00:00
216,10,120.0,0.322147651,0.4375,0.16426513,2024-01-03 10:00:00
216,11,120.0,0.362416107,0.4453125,0.242074928,2024-01-03 11:00:00
216,12,120.0,0.375838926,0.4453125,0.308357349,2024-01-03 12:00:00
216,13,120.0,0.3646532436666667,0.45703125,0.288184438,2024-01-03 13:00:00
216,14,120.0,0.35346756133333335,0.45703125,0.193083573,2024-01-03 14:00:00
216,15,130.0,0.342281879,0.484375,0.331412104,2024-01-03 15:00:00
216,16,130.0,0.315436242,0.4453125,0.146974063,2024-01-03 16:00:00
216,17,130.0,0.281879195,0.43359375,0.040345821,2024-01-03 17:00:00
216,18,120.0,0.288590604,0.42578125,0.020172911,2024-01-03 18:00:00
216,19,130.0,0.302013423,0.41796875,0.002881844,2024-01-03 19:00:00
216,20,130.0,0.22147651,0.4140625,0.0,2024-01-03 20:00:00
216,21,130.0,0.288590604,0.41015625,0.0,2024-01-03 21:00:00
216,22,130.0,0.281879195,0.40625,0.0,2024-01-03 22:00:00
216,23,120.0,0.288590604,0.3984375,0.0,2024-01-03 23:00:00
216,24,130.0,0.288590604,0.38671875,0.0,2024-01-04 00:00:00
217,1,130.0,0.255033557,0.37890625,0.0,2024-01-04 01:00:00
217,2,120.0,0.248322148,0.375,0.0,2024-01-04 02:00:00
217,3,120.0,0.288590604,0.3671875,0.0,2024-01-04 03:00:00
217,4,120.0,0.154362416,0.37109375,0.0,2024-01-04 04:00:00
217,5,50.0,0.10738255,0.3515625,0.0,2024-01-04 05:00:00
217,6,50.0,0.194630872,0.3359375,0.0,2024-01-04 06:00:00
217,7,60.0,0.147651007,0.31640625,0.0,2024-01-04 07:00:00
217,8,40.0,0.073825503,0.3125,0.014409222,2024-01-04 08:00:00
217,9,10.0,0.073825503,0.32421875,0.037463977,2024-01-04 09:00:00
217,10,120.0,0.140939597,0.359375,0.132564841,2024-01-04 10:00:00
217,11,120.0,0.167785235,0.359375,0.167146974,2024-01-04 11:00:00
217,12,100.0,0.10738255,0.3671875,0.158501441,2024-01-04 12:00:00
217,13,110.0,0.167785235,0.390625,0.224783862,2024-01-04 13:00:00
217,14,120.0,0.241610738,0.4140625,0.34870317,2024-01-04 14:00:00
217,15,120.0,0.208053691,0.3828125,0.193083573,2024-01-04 15:00:00
217,16,120.0,0.23042505566666668,0.37109375,0.080691643,2024-01-04 16:00:00
217,17,120.0,0.2527964203333333,0.36328125,0.063400576,2024-01-04 17:00:00
217,18,120.0,0.275167785,0.359375,0.043227666,2024-01-04 18:00:00
217,19,120.0,0.261744966,0.35546875,0.002881844,2024-01-04 19:00:00
217,20,120.0,0.241610738,0.3671875,0.0,2024-01-04 20:00:00
217,21,120.0,0.275167785,0.36328125,0.0,2024-01-04 21:00:00
217,22,120.0,0.295302013,0.359375,0.0,2024-01-04 22:00:00
217,23,120.0,0.275167785,0.3203125,0.0,2024-01-04 23:00:00
217,24,120.0,0.255033557,0.3125,0.0,2024-01-05 00:00:00
218,1,120.0,0.295302013,0.296875,0.0,2024-01-05 01:00:00
218,2,110.0,0.214765101,0.30078125,0.0,2024-01-05 02:00:00
218,3,110.0,0.201342282,0.296875,0.0,2024-01-05 03:00:00
218,4,110.0,0.241610738,0.296875,0.0,2024-01-05 04:00:00
218,5,120.0,0.362416107,0.3046875,0.0,2024-01-05 05:00:00
218,6,120.0,0.342281879,0.30859375,0.0,2024-01-05 06:00:00
218,7,120.0,0.369127517,0.31640625,0.0,2024-01-05 07:00:00
218,8,120.0,0.355704698,0.328125,0.008645533,2024-01-05 08:00:00
218,9,120.0,0.295302013,0.3515625,0.100864553,2024-01-05 09:00:00
218,10,120.0,0.251677852,0.39453125,0.181556196,2024-01-05 10:00:00
218,11,110.0,0.208053691,0.38671875,0.16426513,2024-01-05 11:00:00
218,12,120.0,0.201342282,0.40625,0.18443804,2024-01-05 12:00:00
218,13,120.0,0.154362416,0.39453125,0.141210375,2024-01-05 13:00:00
218,14,130.0,0.208053691,0.37890625,0.11815562,2024-01-05 14:00:00
218,15,130.0,0.248322148,0.375,0.123919308,2024-01-05 15:00:00
218,16,130.0,0.255033557,0.36328125,0.077809798,2024-01-05 16:00:00
218,17,120.0,0.248322148,0.359375,0.057636888,2024-01-05 17:00:00
218,18,130.0,0.295302013,0.34765625,0.023054755,2024-01-05 18:00:00
218,19,120.0,0.302013423,0.34375,0.002881844,2024-01-05 19:00:00
218,20,120.0,0.241610738,0.359375,0.0,2024-01-05 20:00:00
218,21,120.0,0.228187919,0.3671875,0.0,2024-01-05 21:00:00
218,22,120.0,0.187919463,0.37109375,0.0,2024-01-05 22:00:00
218,23,120.0,0.234899329,0.3671875,0.0,2024-01-05 23:00:00
218,24,120.0,0.228187919,0.37109375,0.0,2024-01-06 00:00:00
219,1,120.0,0.214765101,0.37109375,0.0,2024-01-06 01:00:00
219,2,120.0,0.208053691,0.375,0.0,2024-01-06 02:00:00
219,3,120.0,0.201342282,0.390625,0.0,2024-01-06 03:00:00
219,4,120.0,0.167785235,0.40625,0.0,2024-01-06 04:00:00
219,5,120.0,0.167785235,0.41796875,0.0,2024-01-06 05:00:00
219,6,120.0,0.167785235,0.421875,0.0,2024-01-06 06:00:00
219,7,120.0,0.187919463,0.42578125,0.0,2024-01-06 07:00:00
219,8,120.0,0.194630872,0.43359375,0.017291066,2024-01-06 08:00:00
219,9,130.0,0.181208054,0.44921875,0.037463977,2024-01-06 09:00:00
219,10,130.0,0.187919463,0.5,0.181556196,2024-01-06 10:00:00
219,11,120.0,0.241610738,0.51953125,0.279538905,2024-01-06 11:00:00
219,12,130.0,0.147651007,0.58984375,0.429394813,2024-01-06 12:00:00
219,13,130.0,0.194630872,0.609375,0.610951009,2024-01-06 13:00:00
219,14,120.0,0.18312559885714286,0.58203125,0.325648415,2024-01-06 14:00:00
219,15,120.0,0.17162032571428573,0.58203125,0.213256484,2024-01-06 15:00:00
219,16,120.0,0.16011505257142858,0.56640625,0.236311239,2024-01-06 16:00:00
219,17,120.0,0.14860977942857143,0.55078125,0.126801153,2024-01-06 17:00:00
219,18,120.0,0.1371045062857143,0.53125,0.066282421,2024-01-06 18:00:00
219,19,120.0,0.12559923314285715,0.51171875,0.002881844,2024-01-06 19:00:00
219,20,130.0,0.11409396,0.51171875,0.0,2024-01-06 20:00:00
219,21,130.0,0.013422819,0.51953125,0.0,2024-01-06 21:00:00
219,22,120.0,0.040268456,0.51953125,0.0,2024-01-06 22:00:00
219,23,120.0,0.026845638,0.52734375,0.0,2024-01-06 23:00:00
219,24,120.0,0.006711409,0.52734375,0.0,2024-01-07 00:00:00
220,1,120.0,0.016778523500000003,0.51171875,0.0,2024-01-07 01:00:00
220,2,120.0,0.026845638,0.5078125,0.0,2024-01-07 02:00:00
220,3,120.0,0.0,0.51171875,0.0,2024-01-07 03:00:00
220,4,120.0,0.0,0.5078125,0.0,2024-01-07 04:00:00
220,5,100.0,0.0,0.5,0.0,2024-01-07 05:00:00
220,6,120.0,0.046979866,0.5078125,0.0,2024-01-07 06:00:00
220,7,120.0,0.053691275,0.5078125,0.002881844,2024-01-07 07:00:00
220,8,120.0,0.087248322,0.53515625,0.020172911,2024-01-07 08:00:00
220,9,120.0,0.167785235,0.55078125,0.063400576,2024-01-07 09:00:00
220,10,130.0,0.174496644,0.58984375,0.242074928,2024-01-07 10:00:00
220,11,120.0,0.275167785,0.4921875,0.187319885,2024-01-07 11:00:00
220,12,130.0,0.308724832,0.453125,0.155619597,2024-01-07 12:00:00
220,13,120.0,0.322147651,0.4296875,0.13832853,2024-01-07 13:00:00
220,14,120.0,0.308724832,0.41015625,0.103746398,2024-01-07 14:00:00
220,15,120.0,0.288590604,0.3984375,0.057636888,2024-01-07 15:00:00
220,16,120.0,0.261744966,0.3828125,0.057636888,2024-01-07 16:00:00
220,17,130.0,0.228187919,0.3671875,0.017291066,2024-01-07 17:00:00
220,18,110.0,0.11409396,0.36328125,0.014409222,2024-01-07 18:00:00
220,19,30.0,0.194630872,0.33203125,0.0,2024-01-07 19:00:00
220,20,40.0,0.134228188,0.3203125,0.0,2024-01-07 20:00:00
220,21,30.0,0.22147651,0.30078125,0.0,2024-01-07 21:00:00
220,22,30.0,0.241610738,0.28125,0.0,2024-01-07 22:00:00
220,23,30.0,0.201342282,0.26953125,0.0,2024-01-07 23:00:00
220,24,30.0,0.201342282,0.2578125,0.0,2024-01-08 00:00:00
221,1,30.0,0.181208054,0.24609375,0.0,2024-01-08 01:00:00
221,2,20.0,0.161073826,0.2421875,0.0,2024-01-08 02:00:00
221,3,40.0,0.147651007,0.234375,0.0,2024-01-08 03:00:00
221,4,20.0,0.10738255,0.2265625,0.0,2024-01-08 04:00:00
221,5,30.0,0.100671141,0.21875,0.0,2024-01-08 05:00:00
221,6,20.0,0.127516779,0.203125,0.0,2024-01-08 06:00:00
221,7,20.0,0.087248322,0.203125,0.0,2024-01-08 07:00:00
221,8,10.0,0.093959732,0.203125,0.025936599,2024-01-08 08:00:00
221,9,10.0,0.127516779,0.21875,0.060518732,2024-01-08 09:00:00
221,10,10.0,0.167785235,0.23046875,0.109510086,2024-01-08 10:00:00
221,11,20.0,0.134228188,0.24609375,0.155619597,2024-01-08 11:00:00
221,12,20.0,0.11409396,0.265625,0.161383285,2024-01-08 12:00:00
221,13,30.0,0.11409396,0.27734375,0.265129683,2024-01-08 13:00:00
221,14,10.0,0.161073826,0.2734375,0.146974063,2024-01-08 14:00:00
221,15,20.0,0.11409396,0.2734375,0.103746398,2024-01-08 15:00:00
221,16,30.0,0.087248322,0.2578125,0.054755043,2024-01-08 16:00:00
221,17,20.0,0.093959732,0.24609375,0.037463977,2024-01-08 17:00:00
221,18,10.0,0.087248322,0.234375,0.014409222,2024-01-08 18:00:00
221,19,30.0,0.080536913,0.23046875,0.0,2024-01-08 19:00:00
221,20,10.0,0.120805369,0.21484375,0.0,2024-01-08 20:00:00
221,21,50.0,0.073825503,0.21484375,0.0,2024-01-08 21:00:00
221,22,60.0,0.100671141,0.2265625,0.0,2024-01-08 22:00:00
221,23,50.0,0.11409396,0.2421875,0.0,2024-01-08 23:00:00
221,24,40.0,0.073825503,0.2421875,0.0,2024-01-09 00:00:00
222,1,80.0,0.134228188,0.25390625,0.0,2024-01-09 01:00:00
222,2,110.0,0.140939597,0.2578125,0.0,2024-01-09 02:00:00
222,3,50.0,0.073825503,0.2265625,0.0,2024-01-09 03:00:00
222,4,50.0,0.046979866,0.21484375,0.0,2024-01-09 04:00:00
222,5,10.0,0.073825503,0.203125,0.0,2024-01-09 05:00:00
222,6,100.0,0.087248322,0.23046875,0.0,2024-01-09 06:00:00
222,7,120.0,0.147651007,0.234375,0.0,2024-01-09 07:00:00
222,8,100.0,0.147651007,0.2421875,0.023054755,2024-01-09 08:00:00
222,9,100.0,0.167785235,0.25390625,0.066282421,2024-01-09 09:00:00
222,10,90.0,0.154362416,0.26171875,0.09221902,2024-01-09 10:00:00
222,11,120.0,0.120805369,0.27734375,0.09221902,2024-01-09 11:00:00
222,12,80.0,0.134228188,0.28125,0.129682997,2024-01-09 12:00:00
222,13,120.0,0.181208054,0.30859375,0.170028818,2024-01-09 13:00:00
222,14,110.0,0.161073826,0.31640625,0.193083573,2024-01-09 14:00:00
222,15,120.0,0.134228188,0.31640625,0.152737752,2024-01-09 15:00:00
222,16,120.0,0.174496644,0.31640625,0.121037464,2024-01-09 16:00:00
222,17,110.0,0.127516779,0.30859375,0.074927954,2024-01-09 17:00:00
222,18,120.0,0.187919463,0.30078125,0.04610951,2024-01-09 18:00:00
222,19,130.0,0.134228188,0.3046875,0.002881844,2024-01-09 19:00:00
222,20,120.0,0.214765101,0.3125,0.0,2024-01-09 20:00:00
222,21,120.0,0.201342282,0.3125,0.0,2024-01-09 21:00:00
222,22,120.0,0.174496644,0.30859375,0.0,2024-01-09 22:00:00
222,23,110.0,0.140939597,0.29296875,0.0,2024-01-09 23:00:00
222,24,120.0,0.154362416,0.28515625,0.0,2024-01-10 00:00:00
223,1,130.0,0.201342282,0.29296875,0.0,2024-01-10 01:00:00
223,2,120.0,0.261744966,0.29296875,0.0,2024-01-10 02:00:00
223,3,130.0,0.275167785,0.29296875,0.0,2024-01-10 03:00:00
223,4,130.0,0.187919463,0.30078125,0.0,2024-01-10 04:00:00
223,5,120.0,0.134228188,0.30859375,0.0,2024-01-10 05:00:00
223,6,120.0,0.11409396,0.3203125,0.0,2024-01-10 06:00:00
223,7,120.0,0.120805369,0.3359375,0.0,2024-01-10 07:00:00
223,8,120.0,0.053691275,0.3515625,0.023054755,2024-01-10 08:00:00
223,9,130.0,0.087248322,0.390625,0.080691643,2024-01-10 09:00:00
223,10,120.0,0.087248322,0.421875,0.146974063,2024-01-10 10:00:00
223,11,120.0,0.134228188,0.46484375,0.216138329,2024-01-10 11:00:00
223,12,120.0,0.134228188,0.4921875,0.291066282,2024-01-10 12:00:00
223,13,130.0,0.080536913,0.51171875,0.34870317,2024-01-10 13:00:00
223,14,130.0,0.120805369,0.5234375,0.270893372,2024-01-10 14:00:00
223,15,130.0,0.127516779,0.5234375,0.276657061,2024-01-10 15:00:00
223,16,120.0,0.124161074,0.5,0.16426513,2024-01-10 16:00:00
223,17,130.0,0.120805369,0.48828125,0.077809798,2024-01-10 17:00:00
223,18,120.0,0.100671141,0.48046875,0.043227666,2024-01-10 18:00:00
223,19,120.0,0.08277404933333334,0.47265625,0.002881844,2024-01-10 19:00:00
223,20,120.0,0.06487695766666668,0.47265625,0.0,2024-01-10 20:00:00
223,21,120.0,0.046979866,0.46875,0.0,2024-01-10 21:00:00
223,22,130.0,0.060402685,0.46484375,0.0,2024-01-10 22:00:00
223,23,130.0,0.020134228,0.453125,0.0,2024-01-10 23:00:00
223,24,280.0,0.013422819,0.43359375,0.0,2024-01-11 00:00:00
224,1,270.0,0.013422819,0.41796875,0.0,2024-01-11 01:00:00
224,2,270.0,0.046979866,0.40625,0.0,2024-01-11 02:00:00
224,3,270.0,0.0,0.4140625,0.0,2024-01-11 03:00:00
224,4,260.0,0.006711409,0.41796875,0.0,2024-01-11 04:00:00
224,5,260.0,0.006711409,0.40625,0.0,2024-01-11 05:00:00
224,6,250.0,0.033557047,0.40234375,0.0,2024-01-11 06:00:00
224,7,270.0,0.040268456,0.3984375,0.0,2024-01-11 07:00:00
224,8,270.0,0.073825503,0.39453125,0.011527378,2024-01-11 08:00:00
224,9,200.0,0.006711409,0.4296875,0.066282421,2024-01-11 09:00:00
224,10,90.0,0.0,0.4375,0.106628242,2024-01-11 10:00:00
224,11,310.0,0.013422819,0.4375,0.135446686,2024-01-11 11:00:00
224,12,270.0,0.067114094,0.453125,0.18443804,2024-01-11 12:00:00
224,13,280.0,0.067114094,0.44140625,0.305475504,2024-01-11 13:00:00
224,14,270.0,0.147651007,0.41796875,0.276657061,2024-01-11 14:00:00
224,15,270.0,0.053691275,0.45703125,0.198847262,2024-01-11 15:00:00
224,16,210.0,0.040268456,0.453125,0.198847262,2024-01-11 16:00:00
224,17,270.0,0.026845638,0.44921875,0.155619597,2024-01-11 17:00:00
224,18,290.0,0.067114094,0.4296875,0.040345821,2024-01-11 18:00:00
224,19,40.0,0.087248322,0.4140625,0.002881844,2024-01-11 19:00:00
224,20,30.0,0.174496644,0.39453125,0.0,2024-01-11 20:00:00
224,21,40.0,0.10738255,0.390625,0.0,2024-01-11 21:00:00
224,22,40.0,0.040268456,0.3828125,0.0,2024-01-11 22:00:00
224,23,10.0,0.127516779,0.3515625,0.0,2024-01-11 23:00:00
224,24,10.0,0.060402685,0.3515625,0.0,2024-01-12 00:00:00
225,1,20.0,0.046979866,0.34765625,0.0,2024-01-12 01:00:00
225,2,10.0,0.026845638,0.34765625,0.0,2024-01-12 02:00:00
225,3,10.0,0.006711409,0.33984375,0.0,2024-01-12 03:00:00
225,4,70.0,0.0,0.33984375,0.0,2024-01-12 04:00:00
225,5,250.0,0.0,0.32421875,0.0,2024-01-12 05:00:00
225,6,290.0,0.0,0.32421875,0.0,2024-01-12 06:00:00
225,7,30.0,0.013422819,0.3203125,0.002881844,2024-01-12 07:00:00
225,8,20.0,0.013422819,0.33984375,0.040345821,2024-01-12 08:00:00
225,9,120.0,0.013422819,0.3828125,0.109510086,2024-01-12 09:00:00
225,10,360.0,0.013422819,0.390625,0.167146974,2024-01-12 10:00:00
225,11,140.0,0.040268456,0.453125,0.233429395,2024-01-12 11:00:00
225,12,150.0,0.10738255,0.4453125,0.293948127,2024-01-12 12:00:00
225,13,140.0,0.134228188,0.4609375,0.325648415,2024-01-12 13:00:00
225,14,130.0,0.134228188,0.4296875,0.198847262,2024-01-12 14:00:00
225,15,120.0,0.134228188,0.41796875,0.190201729,2024-01-12 15:00:00
225,16,120.0,0.134228188,0.3671875,0.109510086,2024-01-12 16:00:00
225,17,130.0,0.140939597,0.35546875,0.054755043,2024-01-12 17:00:00
225,18,130.0,0.134228188,0.31640625,0.014409222,2024-01-12 18:00:00
225,19,120.0,0.134228188,0.3203125,0.0,2024-01-12 19:00:00
225,20,130.0,0.167785235,0.3203125,0.0,2024-01-12 20:00:00
225,21,120.0,0.134228188,0.33203125,0.0,2024-01-12 21:00:00
225,22,120.0,0.127516779,0.34375,0.0,2024-01-12 22:00:00
225,23,50.0,0.100671141,0.34375,0.0,2024-01-12 23:00:00
225,24,110.0,0.154362416,0.34765625,0.0,2024-01-13 00:00:00
226,1,100.0,0.194630872,0.33984375,0.0,2024-01-13 01:00:00
226,2,110.0,0.147651007,0.34375,0.0,2024-01-13 02:00:00
226,3,120.0,0.167785235,0.34375,0.0,2024-01-13 03:00:00
226,4,130.0,0.194630872,0.34765625,0.0,2024-01-13 04:00:00
226,5,120.0,0.261744966,0.3515625,0.0,2024-01-13 05:00:00
226,6,300.0,0.214765101,0.27734375,0.0,2024-01-13 06:00:00
226,7,310.0,0.154362416,0.26171875,0.0,2024-01-13 07:00:00
226,8,140.0,0.127516779,0.25,0.002881844,2024-01-13 08:00:00
226,9,120.0,0.100671141,0.2890625,0.043227666,2024-01-13 09:00:00
226,10,150.0,0.006711409,0.33203125,0.11815562,2024-01-13 10:00:00
226,11,300.0,0.161073826,0.37109375,0.337175793,2024-01-13 11:00:00
226,12,270.0,0.120805369,0.3828125,0.334293948,2024-01-13 12:00:00
226,13,220.0,0.120805369,0.40625,0.455331412,2024-01-13 13:00:00
226,14,260.0,0.127516779,0.44921875,0.4870317,2024-01-13 14:00:00
226,15,290.0,0.261744966,0.4375,0.449567723,2024-01-13 15:00:00
226,16,290.0,0.187919463,0.4375,0.181556196,2024-01-13 16:00:00
226,17,300.0,0.174496644,0.4296875,0.106628242,2024-01-13 17:00:00
226,18,360.0,0.201342282,0.41015625,0.07204611,2024-01-13 18:00:00
226,19,360.0,0.181208054,0.40234375,0.011527378,2024-01-13 19:00:00
226,20,350.0,0.214765101,0.3828125,0.0,2024-01-13 20:00:00
226,21,10.0,0.167785235,0.3671875,0.0,2024-01-13 21:00:00
226,22,10.0,0.127516779,0.35546875,0.0,2024-01-13 22:00:00
226,23,40.0,0.187919463,0.328125,0.0,2024-01-13 23:00:00
226,24,30.0,0.154362416,0.30078125,0.0,2024-01-14 00:00:00
227,1,30.0,0.214765101,0.28125,0.0,2024-01-14 01:00:00
227,2,30.0,0.174496644,0.25390625,0.0,2024-01-14 02:00:00
227,3,30.0,0.11409396,0.23828125,0.0,2024-01-14 03:00:00
227,4,30.0,0.134228188,0.24609375,0.0,2024-01-14 04:00:00
227,5,20.0,0.161073826,0.25390625,0.0,2024-01-14 05:00:00
227,6,60.0,0.087248322,0.25390625,0.0,2024-01-14 06:00:00
227,7,10.0,0.060402685,0.2578125,0.005763689,2024-01-14 07:00:00
227,8,50.0,0.046979866,0.3046875,0.146974063,2024-01-14 08:00:00
227,9,20.0,0.046979866,0.421875,0.354466859,2024-01-14 09:00:00
227,10,110.0,0.140939597,0.45703125,0.619596542,2024-01-14 10:00:00
227,11,130.0,0.208053691,0.52734375,0.827089337,2024-01-14 11:00:00
227,12,130.0,0.201342282,0.53125,0.933717579,2024-01-14 12:00:00
227,13,130.0,0.228187919,0.5078125,0.933717579,2024-01-14 13:00:00
227,14,120.0,0.281879195,0.515625,0.884726225,2024-01-14 14:00:00
227,15,120.0,0.241610738,0.515625,0.778097983,2024-01-14 15:00:00
227,16,130.0,0.228187919,0.50390625,0.585014409,2024-01-14 16:00:00
227,17,120.0,0.174496644,0.4609375,0.279538905,2024-01-14 17:00:00
227,18,120.0,0.174496644,0.42578125,0.112391931,2024-01-14 18:00:00
227,19,100.0,0.161073826,0.40234375,0.011527378,2024-01-14 19:00:00
227,20,100.0,0.140939597,0.39453125,0.0,2024-01-14 20:00:00
227,21,110.0,0.201342282,0.39453125,0.0,2024-01-14 21:00:00
227,22,100.0,0.194630872,0.40234375,0.0,2024-01-14 22:00:00
227,23,100.0,0.208053691,0.390625,0.0,2024-01-14 23:00:00
227,24,120.0,0.214765101,0.375,0.0,2024-01-15 00:00:00
228,1,110.0,0.134228188,0.3671875,0.0,2024-01-15 01:00:00
228,2,120.0,0.194630872,0.36328125,0.0,2024-01-15 02:00:00
228,3,120.0,0.268456376,0.3671875,0.0,2024-01-15 03:00:00
228,4,110.0,0.181208054,0.36328125,0.0,2024-01-15 04:00:00
228,5,110.0,0.167785235,0.359375,0.0,2024-01-15 05:00:00
228,6,110.0,0.194630872,0.37890625,0.0,2024-01-15 06:00:00
228,7,120.0,0.201342282,0.38671875,0.002881844,2024-01-15 07:00:00
228,8,120.0,0.194630872,0.3984375,0.057636888,2024-01-15 08:00:00
228,9,120.0,0.187919463,0.42578125,0.115273775,2024-01-15 09:00:00
228,10,120.0,0.281879195,0.45703125,0.270893372,2024-01-15 10:00:00
228,11,120.0,0.281879195,0.47265625,0.351585014,2024-01-15 11:00:00
228,12,120.0,0.255033557,0.4765625,0.345821326,2024-01-15 12:00:00
228,13,120.0,0.208053691,0.46875,0.279538905,2024-01-15 13:00:00
228,14,130.0,0.194630872,0.44140625,0.170028818,2024-01-15 14:00:00
228,15,120.0,0.248322148,0.4375,0.086455331,2024-01-15 15:00:00
228,16,120.0,0.161073826,0.43359375,0.04610951,2024-01-15 16:00:00
228,17,120.0,0.187919463,0.45703125,0.100864553,2024-01-15 17:00:00
228,18,120.0,0.154362416,0.43359375,0.048991354,2024-01-15 18:00:00
228,19,120.0,0.22147651,0.42578125,0.002881844,2024-01-15 19:00:00
228,20,120.0,0.255033557,0.421875,0.0,2024-01-15 20:00:00
228,21,120.0,0.22147651,0.4140625,0.0,2024-01-15 21:00:00
228,22,120.0,0.261744966,0.4140625,0.0,2024-01-15 22:00:00
228,23,120.0,0.241610738,0.41796875,0.0,2024-01-15 23:00:00
228,24,120.0,0.255033557,0.40625,0.0,2024-01-16 00:00:00
229,1,120.0,0.228187919,0.3984375,0.0,2024-01-16 01:00:00
229,2,120.0,0.214765101,0.3984375,0.0,2024-01-16 02:00:00
229,3,120.0,0.161073826,0.40234375,0.0,2024-01-16 03:00:00
229,4,120.0,0.10738255,0.40625,0.0,2024-01-16 04:00:00
229,5,130.0,0.053691275,0.40234375,0.0,2024-01-16 05:00:00
229,6,120.0,0.013422819,0.39453125,0.0,2024-01-16 06:00:00
229,7,110.0,0.0,0.40234375,0.0,2024-01-16 07:00:00
229,8,100.0,0.026845638,0.41796875,0.011527378,2024-01-16 08:00:00
229,9,120.0,0.006711409,0.42578125,0.051873199,2024-01-16 09:00:00
229,10,290.0,0.100671141,0.421875,0.037463977,2024-01-16 10:00:00
229,11,20.0,0.073825503,0.41015625,0.034582133,2024-01-16 11:00:00
229,12,280.0,0.020134228,0.390625,0.034582133,2024-01-16 12:00:00
229,13,270.0,0.026845638,0.390625,0.095100865,2024-01-16 13:00:00
229,14,30.0,0.067114094,0.421875,0.239193084,2024-01-16 14:00:00
229,15,80.0,0.026845638,0.42578125,0.121037464,2024-01-16 15:00:00
229,16,20.0,0.046979866,0.43359375,0.100864553,2024-01-16 16:00:00
229,17,60.0,0.073825503,0.453125,0.066282421,2024-01-16 17:00:00
229,18,20.0,0.147651007,0.42578125,0.017291066,2024-01-16 18:00:00
229,19,40.0,0.087248322,0.40234375,0.0,2024-01-16 19:00:00
229,20,20.0,0.120805369,0.38671875,0.0,2024-01-16 20:00:00
229,21,20.0,0.080536913,0.375,0.0,2024-01-16 21:00:00
229,22,360.0,0.073825503,0.34375,0.0,2024-01-16 22:00:00
229,23,70.0,0.026845638,0.3359375,0.0,2024-01-16 23:00:00
229,24,60.0,0.013422819,0.34375,0.0,2024-01-17 00:00:00
230,1,30.0,0.134228188,0.34375,0.0,2024-01-17 01:00:00
230,2,10.0,0.10738255,0.3359375,0.0,2024-01-17 02:00:00
230,3,20.0,0.120805369,0.328125,0.0,2024-01-17 03:00:00
230,4,30.0,0.100671141,0.328125,0.0,2024-01-17 04:00:00
230,5,20.0,0.167785235,0.32421875,0.0,2024-01-17 05:00:00
230,6,20.0,0.154362416,0.33203125,0.0,2024-01-17 06:00:00
230,7,50.0,0.234899329,0.328125,0.002881844,2024-01-17 07:00:00
230,8,30.0,0.261744966,0.34375,0.034582133,2024-01-17 08:00:00
230,9,40.0,0.187919463,0.39453125,0.23054755,2024-01-17 09:00:00
230,10,30.0,0.281879195,0.4140625,0.484149856,2024-01-17 10:00:00
230,11,30.0,0.214765101,0.484375,0.671469741,2024-01-17 11:00:00
230,12,30.0,0.161073826,0.515625,0.775216138,2024-01-17 12:00:00
230,13,130.0,0.087248322,0.57421875,0.737752161,2024-01-17 13:00:00
230,14,10.0,0.080536913,0.55859375,0.610951009,2024-01-17 14:00:00
230,15,150.0,0.093959732,0.58984375,0.685878963,2024-01-17 15:00:00
230,16,270.0,0.060402685,0.55859375,0.478386167,2024-01-17 16:00:00
230,17,130.0,0.013422819,0.49609375,0.244956772,2024-01-17 17:00:00
230,18,300.0,0.11409396,0.46875,0.100864553,2024-01-17 18:00:00
230,19,290.0,0.154362416,0.44140625,0.005763689,2024-01-17 19:00:00
230,20,290.0,0.053691275,0.43359375,0.0,2024-01-17 20:00:00
230,21,290.0,0.053691275,0.41796875,0.0,2024-01-17 21:00:00
230,22,270.0,0.0,0.4296875,0.0,2024-01-17 22:00:00
230,23,290.0,0.0,0.4140625,0.0,2024-01-17 23:00:00
230,24,120.0,0.0,0.41015625,0.0,2024-01-18 00:00:00
